month,vtuber,avg_viewers
2025-01-01,moereira,172
2025-02-01,moereira,212
2025-03-01,moereira,140
2025-04-01,moereira,131
2025-05-01,moereira,158
2025-06-01,moereira,149
2025-07-01,moereira,153
2025-08-01,moereira,108
2025-09-01,moereira,140
2025-10-01,moereira,111
2025-11-01,moereira,106
2025-12-01,moereira,147
2026-01-01,moereira,162
2026-02-01,moereira,241
2026-03-01,moereira,113
2026-04-01,moereira,137
2026-05-01,moereira,106
2026-06-01,moereira,112
2021-02-01,ayyuri,9
2021-03-01,ayyuri,10
2021-04-01,ayyuri,9
2021-05-01,ayyuri,12
2021-06-01,ayyuri,10
2022-02-01,ayyuri,30
2022-06-01,ayyuri,33
2022-07-01,ayyuri,22
2022-08-01,ayyuri,26
2022-10-01,ayyuri,16
2022-11-01,ayyuri,17
2023-02-01,ayyuri,17
2023-03-01,ayyuri,17
2023-04-01,ayyuri,16
2023-05-01,ayyuri,17
2023-06-01,ayyuri,13
2023-07-01,ayyuri,17
2023-09-01,ayyuri,27
2023-10-01,ayyuri,28
2023-11-01,ayyuri,24
2024-03-01,ayyuri,35
2024-04-01,ayyuri,37
2024-05-01,ayyuri,48
2024-06-01,ayyuri,37
2024-08-01,ayyuri,26
2025-02-01,ayyuri,29
2025-05-01,ayyuri,20
2025-06-01,ayyuri,13
2018-01-01,fropsya,5
2018-02-01,fropsya,6
2018-03-01,fropsya,6
2018-04-01,fropsya,9
2018-05-01,fropsya,13
2018-06-01,fropsya,12
2018-07-01,fropsya,11
2018-08-01,fropsya,10
2018-09-01,fropsya,9
2018-10-01,fropsya,9
2018-11-01,fropsya,9
2018-12-01,fropsya,14
2019-01-01,fropsya,15
2019-02-01,fropsya,10
2019-03-01,fropsya,13
2019-04-01,fropsya,11
2019-05-01,fropsya,12
2019-06-01,fropsya,15
2019-07-01,fropsya,12
2019-08-01,fropsya,14
2019-09-01,fropsya,10
2019-10-01,fropsya,16
2019-11-01,fropsya,18
2019-12-01,fropsya,15
2020-01-01,fropsya,15
2020-02-01,fropsya,15
2020-03-01,fropsya,12
2020-04-01,fropsya,12
2020-05-01,fropsya,17
2020-06-01,fropsya,18
2020-07-01,fropsya,16
2020-08-01,fropsya,16
2020-09-01,fropsya,17
2020-10-01,fropsya,19
2020-11-01,fropsya,21
2020-12-01,fropsya,22
2021-01-01,fropsya,23
2021-02-01,fropsya,23
2021-03-01,fropsya,24
2021-04-01,fropsya,26
2021-05-01,fropsya,27
2021-06-01,fropsya,30
2021-07-01,fropsya,29
2021-08-01,fropsya,31
2021-09-01,fropsya,31
2021-10-01,fropsya,31
2021-11-01,fropsya,37
2021-12-01,fropsya,33
2022-01-01,fropsya,35
2022-02-01,fropsya,37
2022-03-01,fropsya,35
2022-04-01,fropsya,30
2022-05-01,fropsya,33
2022-06-01,fropsya,34
2022-07-01,fropsya,37
2022-08-01,fropsya,38
2022-09-01,fropsya,38
2022-10-01,fropsya,43
2022-11-01,fropsya,49
2022-12-01,fropsya,37
2023-01-01,fropsya,38
2023-02-01,fropsya,32
2023-03-01,fropsya,55
2023-04-01,fropsya,56
2023-05-01,fropsya,55
2023-06-01,fropsya,52
2023-07-01,fropsya,55
2023-08-01,fropsya,44
2023-09-01,fropsya,36
2023-10-01,fropsya,48
2023-11-01,fropsya,55
2023-12-01,fropsya,54
2024-01-01,fropsya,54
2024-02-01,fropsya,56
2024-03-01,fropsya,72
2024-04-01,fropsya,59
2024-05-01,fropsya,57
2024-06-01,fropsya,58
2024-07-01,fropsya,56
2024-08-01,fropsya,58
2024-09-01,fropsya,53
2024-10-01,fropsya,57
2024-11-01,fropsya,54
2024-12-01,fropsya,69
2025-01-01,fropsya,89
2025-02-01,fropsya,79
2025-03-01,fropsya,80
2025-04-01,fropsya,74
2025-05-01,fropsya,83
2025-06-01,fropsya,89
2025-07-01,fropsya,71
2025-08-01,fropsya,75
2025-09-01,fropsya,75
2025-10-01,fropsya,62
2025-11-01,fropsya,66
2025-12-01,fropsya,69
2026-01-01,fropsya,87
2026-02-01,fropsya,65
2026-03-01,fropsya,82
2026-04-01,fropsya,78
2026-05-01,fropsya,75
2026-06-01,fropsya,93
2023-09-01,yuislime,6
2023-11-01,yuislime,13
2023-12-01,yuislime,17
2024-01-01,yuislime,21
2024-02-01,yuislime,24
2024-03-01,yuislime,20
2024-04-01,yuislime,22
2024-05-01,yuislime,31
2024-06-01,yuislime,22
2024-07-01,yuislime,27
2024-08-01,yuislime,39
2024-09-01,yuislime,32
2024-10-01,yuislime,29
2024-11-01,yuislime,35
2024-12-01,yuislime,29
2025-01-01,yuislime,31
2025-02-01,yuislime,23
2025-03-01,yuislime,23
2025-04-01,yuislime,36
2025-05-01,yuislime,35
2025-06-01,yuislime,30
2025-07-01,yuislime,27
2025-08-01,yuislime,32
2025-09-01,yuislime,26
2025-10-01,yuislime,53
2025-11-01,yuislime,106
2025-12-01,yuislime,252
2026-01-01,yuislime,258
2026-02-01,yuislime,272
2026-03-01,yuislime,327
2026-04-01,yuislime,337
2026-05-01,yuislime,556
2026-06-01,yuislime,786
2019-08-01,kirishiba,5
2019-09-01,kirishiba,11
2019-10-01,kirishiba,7
2020-03-01,kirishiba,10
2020-04-01,kirishiba,16
2020-05-01,kirishiba,23
2020-06-01,kirishiba,18
2020-07-01,kirishiba,15
2020-08-01,kirishiba,19
2020-09-01,kirishiba,17
2020-10-01,kirishiba,11
2020-12-01,kirishiba,19
2021-05-01,kirishiba,20
2021-06-01,kirishiba,37
2021-07-01,kirishiba,22
2021-08-01,kirishiba,20
2021-09-01,kirishiba,29
2021-10-01,kirishiba,33
2021-11-01,kirishiba,18
2021-12-01,kirishiba,15
2022-01-01,kirishiba,22
2022-02-01,kirishiba,23
2022-04-01,kirishiba,18
2022-05-01,kirishiba,29
2022-06-01,kirishiba,28
2022-07-01,kirishiba,26
2022-08-01,kirishiba,30
2022-11-01,kirishiba,32
2022-12-01,kirishiba,38
2023-01-01,kirishiba,39
2023-02-01,kirishiba,36
2023-03-01,kirishiba,22
2023-04-01,kirishiba,16
2023-05-01,kirishiba,32
2023-06-01,kirishiba,15
2023-07-01,kirishiba,40
2023-08-01,kirishiba,20
2023-12-01,kirishiba,23
2024-01-01,kirishiba,22
2024-02-01,kirishiba,28
2024-03-01,kirishiba,28
2024-05-01,kirishiba,33
2024-06-01,kirishiba,16
2024-11-01,kirishiba,16
2024-12-01,kirishiba,23
2025-01-01,kirishiba,24
2025-02-01,kirishiba,33
2025-11-01,kirishiba,25
2025-12-01,kirishiba,24
2026-01-01,kirishiba,20
2026-02-01,kirishiba,12
2020-05-01,akidawho,4
2020-06-01,akidawho,6
2020-07-01,akidawho,4
2020-08-01,akidawho,4
2020-09-01,akidawho,6
2021-10-01,akidawho,6
2021-11-01,akidawho,7
2021-12-01,akidawho,10
2022-01-01,akidawho,9
2022-02-01,akidawho,9
2022-03-01,akidawho,9
2022-04-01,akidawho,10
2022-05-01,akidawho,11
2022-06-01,akidawho,14
2022-07-01,akidawho,25
2022-08-01,akidawho,30
2022-09-01,akidawho,28
2022-10-01,akidawho,31
2022-11-01,akidawho,34
2022-12-01,akidawho,37
2023-01-01,akidawho,40
2023-02-01,akidawho,32
2023-03-01,akidawho,36
2023-04-01,akidawho,32
2023-05-01,akidawho,39
2023-06-01,akidawho,36
2023-07-01,akidawho,30
2023-08-01,akidawho,33
2023-09-01,akidawho,42
2023-10-01,akidawho,47
2023-11-01,akidawho,46
2023-12-01,akidawho,45
2024-01-01,akidawho,44
2024-02-01,akidawho,39
2024-03-01,akidawho,42
2024-04-01,akidawho,43
2024-05-01,akidawho,48
2024-06-01,akidawho,46
2024-07-01,akidawho,42
2024-08-01,akidawho,43
2024-09-01,akidawho,37
2024-10-01,akidawho,43
2024-11-01,akidawho,40
2024-12-01,akidawho,52
2025-01-01,akidawho,51
2025-02-01,akidawho,48
2025-03-01,akidawho,68
2025-04-01,akidawho,78
2025-05-01,akidawho,94
2025-06-01,akidawho,109
2025-07-01,akidawho,97
2025-08-01,akidawho,87
2025-09-01,akidawho,71
2025-10-01,akidawho,63
2025-11-01,akidawho,66
2025-12-01,akidawho,56
2026-01-01,akidawho,55
2026-02-01,akidawho,59
2026-03-01,akidawho,58
2026-04-01,akidawho,52
2026-05-01,akidawho,50
2026-06-01,akidawho,201
2025-04-01,alexxa69419,13
2025-05-01,alexxa69419,15
2025-06-01,alexxa69419,20
2025-07-01,alexxa69419,17
2025-08-01,alexxa69419,17
2025-09-01,alexxa69419,15
2025-10-01,alexxa69419,14
2025-11-01,alexxa69419,20
2025-12-01,alexxa69419,36
2026-01-01,alexxa69419,51
2026-02-01,alexxa69419,44
2026-03-01,alexxa69419,280
2026-04-01,alexxa69419,131
2026-05-01,alexxa69419,36
2026-06-01,alexxa69419,38
2020-04-01,TheShnapp,5
2020-07-01,TheShnapp,4
2020-09-01,TheShnapp,5
2021-03-01,TheShnapp,8
2021-04-01,TheShnapp,7
2021-05-01,TheShnapp,9
2021-06-01,TheShnapp,12
2021-07-01,TheShnapp,17
2021-08-01,TheShnapp,14
2021-09-01,TheShnapp,18
2021-10-01,TheShnapp,14
2021-11-01,TheShnapp,15
2021-12-01,TheShnapp,16
2022-01-01,TheShnapp,14
2022-02-01,TheShnapp,16
2022-04-01,TheShnapp,10
2022-05-01,TheShnapp,13
2022-06-01,TheShnapp,12
2022-07-01,TheShnapp,13
2022-08-01,TheShnapp,12
2023-09-01,TheShnapp,16
2023-10-01,TheShnapp,20
2023-11-01,TheShnapp,14
2023-12-01,TheShnapp,10
2024-01-01,TheShnapp,17
2024-02-01,TheShnapp,14
2024-03-01,TheShnapp,13
2024-04-01,TheShnapp,10
2024-05-01,TheShnapp,11
2024-06-01,TheShnapp,11
2024-07-01,TheShnapp,19
2024-08-01,TheShnapp,12
2024-09-01,TheShnapp,10
2024-10-01,TheShnapp,15
2024-11-01,TheShnapp,11
2024-12-01,TheShnapp,12
2025-03-01,TheShnapp,9
2025-06-01,TheShnapp,21
2025-07-01,TheShnapp,16
2025-08-01,TheShnapp,19
2025-09-01,TheShnapp,10
2025-10-01,TheShnapp,13
2025-11-01,TheShnapp,11
2025-12-01,TheShnapp,14
2026-01-01,TheShnapp,14
2026-02-01,TheShnapp,11
2026-03-01,TheShnapp,11
2026-04-01,TheShnapp,15
2026-05-01,TheShnapp,11
2026-06-01,TheShnapp,21
2024-05-01,mefrusha,7
2024-06-01,mefrusha,6
2024-08-01,mefrusha,7
2024-09-01,mefrusha,15
2024-10-01,mefrusha,7
2024-11-01,mefrusha,9
2024-12-01,mefrusha,11
2025-01-01,mefrusha,11
2025-02-01,mefrusha,4
2025-03-01,mefrusha,4
2025-04-01,mefrusha,5
2025-05-01,mefrusha,14
2025-06-01,mefrusha,25
2025-07-01,mefrusha,106
2025-08-01,mefrusha,33
2025-09-01,mefrusha,21
2025-10-01,mefrusha,25
2025-11-01,mefrusha,22
2025-12-01,mefrusha,28
2026-01-01,mefrusha,42
2026-02-01,mefrusha,28
2026-03-01,mefrusha,25
2026-04-01,mefrusha,33
2026-05-01,mefrusha,33
2026-06-01,mefrusha,35
2019-08-01,aishite_,7
2020-09-01,aishite_,4
2020-10-01,aishite_,6
2020-11-01,aishite_,8
2020-12-01,aishite_,7
2021-01-01,aishite_,7
2021-02-01,aishite_,7
2021-03-01,aishite_,8
2021-04-01,aishite_,9
2021-06-01,aishite_,15
2021-11-01,aishite_,11
2021-12-01,aishite_,12
2022-01-01,aishite_,11
2022-02-01,aishite_,14
2022-03-01,aishite_,10
2022-04-01,aishite_,7
2022-06-01,aishite_,10
2022-07-01,aishite_,4
2022-08-01,aishite_,10
2022-09-01,aishite_,11
2022-10-01,aishite_,10
2023-01-01,aishite_,4
2023-02-01,aishite_,10
2023-03-01,aishite_,9
2023-04-01,aishite_,9
2023-05-01,aishite_,12
2023-06-01,aishite_,9
2023-07-01,aishite_,11
2023-08-01,aishite_,13
2023-09-01,aishite_,8
2023-10-01,aishite_,15
2023-11-01,aishite_,11
2023-12-01,aishite_,21
2024-01-01,aishite_,15
2024-02-01,aishite_,17
2024-03-01,aishite_,17
2024-04-01,aishite_,15
2024-05-01,aishite_,17
2024-06-01,aishite_,18
2024-07-01,aishite_,20
2024-08-01,aishite_,14
2024-09-01,aishite_,16
2024-10-01,aishite_,22
2024-11-01,aishite_,14
2024-12-01,aishite_,14
2025-01-01,aishite_,7
2025-03-01,aishite_,19
2025-04-01,aishite_,15
2025-05-01,aishite_,18
2025-06-01,aishite_,14
2025-07-01,aishite_,13
2025-08-01,aishite_,13
2025-09-01,aishite_,15
2025-10-01,aishite_,18
2025-11-01,aishite_,18
2025-12-01,aishite_,15
2026-01-01,aishite_,17
2026-02-01,aishite_,23
2026-03-01,aishite_,16
2026-04-01,aishite_,18
2026-05-01,aishite_,15
2026-06-01,aishite_,15
2023-10-01,Aki_Neki,6
2023-11-01,Aki_Neki,7
2023-12-01,Aki_Neki,7
2024-01-01,Aki_Neki,5
2024-02-01,Aki_Neki,6
2024-03-01,Aki_Neki,6
2024-04-01,Aki_Neki,7
2024-05-01,Aki_Neki,10
2024-06-01,Aki_Neki,19
2024-07-01,Aki_Neki,10
2024-08-01,Aki_Neki,14
2024-09-01,Aki_Neki,18
2024-10-01,Aki_Neki,24
2024-11-01,Aki_Neki,16
2024-12-01,Aki_Neki,17
2025-01-01,Aki_Neki,22
2025-02-01,Aki_Neki,18
2025-03-01,Aki_Neki,22
2025-04-01,Aki_Neki,19
2025-05-01,Aki_Neki,15
2025-06-01,Aki_Neki,18
2025-07-01,Aki_Neki,12
2025-08-01,Aki_Neki,14
2025-09-01,Aki_Neki,21
2025-10-01,Aki_Neki,25
2025-11-01,Aki_Neki,14
2025-12-01,Aki_Neki,19
2026-01-01,Aki_Neki,17
2026-02-01,Aki_Neki,12
2026-03-01,Aki_Neki,15
2026-04-01,Aki_Neki,17
2024-12-01,Aelin_Dear,13
2025-01-01,Aelin_Dear,26
2025-02-01,Aelin_Dear,37
2025-03-01,Aelin_Dear,47
2025-04-01,Aelin_Dear,48
2025-05-01,Aelin_Dear,43
2025-06-01,Aelin_Dear,41
2025-07-01,Aelin_Dear,40
2025-08-01,Aelin_Dear,37
2025-09-01,Aelin_Dear,60
2025-10-01,Aelin_Dear,45
2025-11-01,Aelin_Dear,49
2025-12-01,Aelin_Dear,60
2026-01-01,Aelin_Dear,90
2026-02-01,Aelin_Dear,61
2026-03-01,Aelin_Dear,57
2026-04-01,Aelin_Dear,62
2026-05-01,Aelin_Dear,59
2026-06-01,Aelin_Dear,62
2024-05-01,Raw_Rawfler,7
2024-06-01,Raw_Rawfler,10
2024-07-01,Raw_Rawfler,11
2024-08-01,Raw_Rawfler,10
2024-09-01,Raw_Rawfler,10
2024-10-01,Raw_Rawfler,9
2024-11-01,Raw_Rawfler,8
2024-12-01,Raw_Rawfler,16
2025-01-01,Raw_Rawfler,11
2025-02-01,Raw_Rawfler,10
2025-03-01,Raw_Rawfler,11
2025-04-01,Raw_Rawfler,10
2025-05-01,Raw_Rawfler,7
2025-06-01,Raw_Rawfler,8
2025-07-01,Raw_Rawfler,9
2025-08-01,Raw_Rawfler,8
2025-09-01,Raw_Rawfler,8
2025-10-01,Raw_Rawfler,7
2025-11-01,Raw_Rawfler,7
2025-12-01,Raw_Rawfler,7
2026-01-01,Raw_Rawfler,8
2026-02-01,Raw_Rawfler,7
2026-03-01,Raw_Rawfler,6
2026-04-01,Raw_Rawfler,5
2026-05-01,Raw_Rawfler,6
2026-06-01,Raw_Rawfler,6
2024-06-01,pr0dya,8
2024-07-01,pr0dya,12
2024-08-01,pr0dya,14
2024-09-01,pr0dya,15
2024-10-01,pr0dya,15
2024-11-01,pr0dya,21
2024-12-01,pr0dya,22
2025-01-01,pr0dya,28
2025-02-01,pr0dya,27
2025-03-01,pr0dya,27
2025-04-01,pr0dya,30
2025-05-01,pr0dya,34
2025-06-01,pr0dya,41
2025-07-01,pr0dya,36
2025-08-01,pr0dya,33
2025-09-01,pr0dya,34
2025-10-01,pr0dya,33
2025-11-01,pr0dya,36
2025-12-01,pr0dya,45
2026-01-01,pr0dya,52
2026-02-01,pr0dya,48
2026-03-01,pr0dya,42
2026-04-01,pr0dya,36
2026-05-01,pr0dya,36
2026-06-01,pr0dya,29
2021-09-01,Milaria_,5
2021-10-01,Milaria_,5
2021-11-01,Milaria_,5
2021-12-01,Milaria_,5
2022-01-01,Milaria_,5
2022-02-01,Milaria_,6
2022-03-01,Milaria_,6
2022-04-01,Milaria_,6
2022-05-01,Milaria_,7
2022-06-01,Milaria_,6
2022-07-01,Milaria_,6
2022-08-01,Milaria_,10
2022-09-01,Milaria_,8
2022-10-01,Milaria_,11
2022-11-01,Milaria_,10
2022-12-01,Milaria_,11
2023-01-01,Milaria_,16
2023-02-01,Milaria_,12
2023-03-01,Milaria_,11
2023-04-01,Milaria_,10
2023-05-01,Milaria_,10
2023-06-01,Milaria_,11
2023-07-01,Milaria_,12
2023-08-01,Milaria_,13
2023-09-01,Milaria_,14
2023-10-01,Milaria_,13
2023-11-01,Milaria_,12
2023-12-01,Milaria_,14
2024-01-01,Milaria_,16
2024-02-01,Milaria_,14
2024-03-01,Milaria_,14
2024-04-01,Milaria_,18
2024-05-01,Milaria_,14
2024-06-01,Milaria_,14
2024-07-01,Milaria_,14
2024-08-01,Milaria_,16
2024-09-01,Milaria_,12
2024-10-01,Milaria_,12
2024-11-01,Milaria_,16
2024-12-01,Milaria_,15
2025-01-01,Milaria_,18
2025-02-01,Milaria_,12
2025-03-01,Milaria_,18
2025-04-01,Milaria_,11
2025-05-01,Milaria_,14
2025-06-01,Milaria_,13
2025-07-01,Milaria_,13
2025-08-01,Milaria_,14
2025-09-01,Milaria_,17
2025-10-01,Milaria_,13
2025-12-01,Milaria_,13
2026-01-01,Milaria_,18
2026-02-01,Milaria_,20
2026-03-01,Milaria_,13
2026-04-01,Milaria_,16
2026-05-01,Milaria_,21
2026-06-01,Milaria_,22
2023-08-01,KamakiriMeido,8
2023-09-01,KamakiriMeido,7
2023-10-01,KamakiriMeido,7
2023-11-01,KamakiriMeido,10
2023-12-01,KamakiriMeido,9
2024-01-01,KamakiriMeido,9
2024-02-01,KamakiriMeido,18
2024-03-01,KamakiriMeido,15
2024-04-01,KamakiriMeido,16
2024-05-01,KamakiriMeido,16
2024-06-01,KamakiriMeido,13
2024-07-01,KamakiriMeido,19
2024-08-01,KamakiriMeido,18
2024-09-01,KamakiriMeido,19
2024-10-01,KamakiriMeido,22
2024-11-01,KamakiriMeido,18
2024-12-01,KamakiriMeido,19
2025-01-01,KamakiriMeido,24
2025-02-01,KamakiriMeido,23
2025-03-01,KamakiriMeido,16
2025-04-01,KamakiriMeido,19
2025-05-01,KamakiriMeido,18
2025-06-01,KamakiriMeido,17
2025-07-01,KamakiriMeido,21
2025-08-01,KamakiriMeido,15
2025-09-01,KamakiriMeido,22
2025-10-01,KamakiriMeido,20
2025-11-01,KamakiriMeido,19
2025-12-01,KamakiriMeido,17
2026-01-01,KamakiriMeido,16
2026-02-01,KamakiriMeido,18
2026-03-01,KamakiriMeido,29
2026-04-01,KamakiriMeido,23
2026-05-01,KamakiriMeido,20
2026-06-01,KamakiriMeido,23
2023-05-01,antonyoi1,5
2023-06-01,antonyoi1,7
2023-08-01,antonyoi1,6
2023-09-01,antonyoi1,7
2023-10-01,antonyoi1,9
2023-11-01,antonyoi1,11
2023-12-01,antonyoi1,13
2024-01-01,antonyoi1,11
2024-02-01,antonyoi1,12
2024-03-01,antonyoi1,12
2024-04-01,antonyoi1,12
2024-05-01,antonyoi1,12
2024-06-01,antonyoi1,13
2024-07-01,antonyoi1,17
2024-08-01,antonyoi1,17
2024-09-01,antonyoi1,17
2024-10-01,antonyoi1,14
2024-11-01,antonyoi1,13
2024-12-01,antonyoi1,12
2025-01-01,antonyoi1,17
2025-02-01,antonyoi1,14
2025-03-01,antonyoi1,18
2025-04-01,antonyoi1,19
2025-05-01,antonyoi1,28
2025-06-01,antonyoi1,26
2025-07-01,antonyoi1,14
2025-08-01,antonyoi1,14
2025-09-01,antonyoi1,11
2025-10-01,antonyoi1,13
2025-11-01,antonyoi1,10
2025-12-01,antonyoi1,12
2026-01-01,antonyoi1,13
2026-02-01,antonyoi1,19
2026-03-01,antonyoi1,11
2026-04-01,antonyoi1,9
2026-05-01,antonyoi1,11
2026-06-01,antonyoi1,11
2021-01-01,Yui_cake,6
2021-02-01,Yui_cake,5
2021-03-01,Yui_cake,6
2021-04-01,Yui_cake,6
2021-05-01,Yui_cake,10
2021-06-01,Yui_cake,7
2021-07-01,Yui_cake,11
2021-10-01,Yui_cake,8
2021-11-01,Yui_cake,9
2021-12-01,Yui_cake,9
2022-01-01,Yui_cake,8
2022-02-01,Yui_cake,8
2022-03-01,Yui_cake,9
2022-08-01,Yui_cake,9
2022-09-01,Yui_cake,7
2022-10-01,Yui_cake,9
2022-11-01,Yui_cake,13
2022-12-01,Yui_cake,8
2023-01-01,Yui_cake,6
2023-02-01,Yui_cake,7
2023-03-01,Yui_cake,7
2023-04-01,Yui_cake,13
2023-05-01,Yui_cake,9
2023-06-01,Yui_cake,6
2023-07-01,Yui_cake,6
2023-08-01,Yui_cake,9
2023-09-01,Yui_cake,6
2023-10-01,Yui_cake,9
2023-11-01,Yui_cake,6
2023-12-01,Yui_cake,7
2024-01-01,Yui_cake,6
2024-02-01,Yui_cake,7
2024-03-01,Yui_cake,6
2024-04-01,Yui_cake,9
2024-05-01,Yui_cake,7
2024-06-01,Yui_cake,6
2024-07-01,Yui_cake,6
2024-08-01,Yui_cake,9
2024-09-01,Yui_cake,8
2024-10-01,Yui_cake,11
2024-11-01,Yui_cake,14
2024-12-01,Yui_cake,8
2025-01-01,Yui_cake,8
2025-02-01,Yui_cake,13
2025-03-01,Yui_cake,10
2025-05-01,Yui_cake,14
2025-06-01,Yui_cake,13
2025-07-01,Yui_cake,17
2025-08-01,Yui_cake,13
2025-09-01,Yui_cake,12
2025-10-01,Yui_cake,13
2025-11-01,Yui_cake,15
2025-12-01,Yui_cake,14
2026-01-01,Yui_cake,15
2026-02-01,Yui_cake,20
2026-03-01,Yui_cake,21
2026-04-01,Yui_cake,16
2026-05-01,Yui_cake,23
2026-06-01,Yui_cake,25
2024-11-01,wshajif,11
2024-12-01,wshajif,10
2025-01-01,wshajif,9
2025-02-01,wshajif,9
2025-03-01,wshajif,12
2025-05-01,wshajif,20
2025-06-01,wshajif,18
2025-07-01,wshajif,19
2025-08-01,wshajif,17
2025-09-01,wshajif,11
2025-10-01,wshajif,16
2025-11-01,wshajif,13
2025-12-01,wshajif,11
2026-01-01,wshajif,12
2026-02-01,wshajif,13
2026-03-01,wshajif,10
2026-04-01,wshajif,10
2026-05-01,wshajif,16
2026-06-01,wshajif,16
2024-04-01,blueberry_mercy,6
2024-05-01,blueberry_mercy,7
2024-06-01,blueberry_mercy,9
2024-07-01,blueberry_mercy,10
2024-08-01,blueberry_mercy,21
2024-09-01,blueberry_mercy,17
2024-10-01,blueberry_mercy,13
2024-11-01,blueberry_mercy,11
2024-12-01,blueberry_mercy,19
2025-01-01,blueberry_mercy,18
2025-02-01,blueberry_mercy,16
2025-03-01,blueberry_mercy,14
2025-04-01,blueberry_mercy,16
2025-05-01,blueberry_mercy,15
2025-06-01,blueberry_mercy,16
2025-07-01,blueberry_mercy,23
2025-08-01,blueberry_mercy,14
2025-09-01,blueberry_mercy,16
2025-10-01,blueberry_mercy,11
2025-12-01,blueberry_mercy,12
2026-01-01,blueberry_mercy,18
2026-02-01,blueberry_mercy,13
2026-03-01,blueberry_mercy,14
2026-04-01,blueberry_mercy,14
2026-05-01,blueberry_mercy,13
2026-06-01,blueberry_mercy,12
2024-01-01,Mouse_Shino,12
2024-06-01,Mouse_Shino,11
2024-07-01,Mouse_Shino,6
2024-08-01,Mouse_Shino,7
2024-09-01,Mouse_Shino,12
2024-10-01,Mouse_Shino,14
2024-11-01,Mouse_Shino,21
2024-12-01,Mouse_Shino,21
2025-01-01,Mouse_Shino,28
2025-02-01,Mouse_Shino,20
2025-03-01,Mouse_Shino,17
2025-04-01,Mouse_Shino,20
2025-05-01,Mouse_Shino,21
2025-06-01,Mouse_Shino,23
2025-07-01,Mouse_Shino,29
2025-08-01,Mouse_Shino,17
2025-09-01,Mouse_Shino,30
2025-10-01,Mouse_Shino,21
2025-11-01,Mouse_Shino,36
2025-12-01,Mouse_Shino,16
2026-01-01,Mouse_Shino,19
2026-02-01,Mouse_Shino,22
2026-03-01,Mouse_Shino,16
2026-04-01,Mouse_Shino,25
2026-05-01,Mouse_Shino,34
2026-06-01,Mouse_Shino,43
2022-08-01,nikakihmeow,6
2022-09-01,nikakihmeow,6
2022-10-01,nikakihmeow,7
2022-11-01,nikakihmeow,7
2022-12-01,nikakihmeow,5
2023-01-01,nikakihmeow,5
2023-02-01,nikakihmeow,8
2023-03-01,nikakihmeow,13
2023-04-01,nikakihmeow,17
2023-05-01,nikakihmeow,14
2023-06-01,nikakihmeow,14
2023-07-01,nikakihmeow,11
2023-08-01,nikakihmeow,12
2023-09-01,nikakihmeow,16
2023-10-01,nikakihmeow,19
2023-11-01,nikakihmeow,20
2023-12-01,nikakihmeow,19
2024-01-01,nikakihmeow,18
2024-02-01,nikakihmeow,16
2024-03-01,nikakihmeow,17
2024-04-01,nikakihmeow,15
2024-05-01,nikakihmeow,23
2024-06-01,nikakihmeow,15
2024-07-01,nikakihmeow,20
2024-08-01,nikakihmeow,30
2024-09-01,nikakihmeow,33
2024-10-01,nikakihmeow,29
2024-11-01,nikakihmeow,29
2024-12-01,nikakihmeow,31
2025-01-01,nikakihmeow,38
2025-02-01,nikakihmeow,51
2025-03-01,nikakihmeow,44
2025-04-01,nikakihmeow,43
2025-05-01,nikakihmeow,35
2025-06-01,nikakihmeow,33
2025-07-01,nikakihmeow,33
2025-08-01,nikakihmeow,30
2025-09-01,nikakihmeow,36
2025-10-01,nikakihmeow,39
2025-11-01,nikakihmeow,44
2025-12-01,nikakihmeow,31
2026-01-01,nikakihmeow,27
2026-02-01,nikakihmeow,35
2026-03-01,nikakihmeow,39
2026-04-01,nikakihmeow,25
2026-05-01,nikakihmeow,20
2026-06-01,nikakihmeow,20
2022-05-01,snezha_mrr,39
2022-06-01,snezha_mrr,43
2022-07-01,snezha_mrr,39
2022-08-01,snezha_mrr,40
2022-09-01,snezha_mrr,35
2022-10-01,snezha_mrr,41
2022-11-01,snezha_mrr,42
2022-12-01,snezha_mrr,39
2023-01-01,snezha_mrr,41
2023-02-01,snezha_mrr,66
2023-03-01,snezha_mrr,48
2024-11-01,snezha_mrr,63
2024-12-01,snezha_mrr,111
2025-01-01,snezha_mrr,107
2025-02-01,snezha_mrr,93
2025-03-01,snezha_mrr,85
2025-04-01,snezha_mrr,94
2025-05-01,snezha_mrr,93
2025-06-01,snezha_mrr,68
2025-07-01,snezha_mrr,58
2025-08-01,snezha_mrr,69
2025-09-01,snezha_mrr,62
2025-10-01,snezha_mrr,65
2025-11-01,snezha_mrr,84
2025-12-01,snezha_mrr,99
2026-01-01,snezha_mrr,106
2026-02-01,snezha_mrr,98
2026-03-01,snezha_mrr,92
2026-04-01,snezha_mrr,99
2026-05-01,snezha_mrr,116
2026-06-01,snezha_mrr,113
2023-03-01,kumimp3,12
2023-04-01,kumimp3,9
2023-05-01,kumimp3,14
2023-06-01,kumimp3,16
2023-07-01,kumimp3,14
2023-08-01,kumimp3,14
2023-09-01,kumimp3,22
2023-10-01,kumimp3,20
2023-11-01,kumimp3,12
2023-12-01,kumimp3,14
2024-01-01,kumimp3,10
2024-04-01,kumimp3,14
2024-05-01,kumimp3,20
2024-06-01,kumimp3,21
2024-08-01,kumimp3,12
